event_id,timestamp,type,container_id,size,weight_class,vessel_id,port_of_discharge,departure_time
218,2025-01-01 20:41:23,TRUCK_RECV,TRK0002287,20,LIGHT,VSL006,PORT_04,2025-01-06 15:34:45
219,2025-01-01 20:41:39,DISCHARGE,EVT0000067,20,MEDIUM,VSL003,PORT_01,2025-01-02 20:27:12
220,2025-01-01 20:42:27,TRUCK_RECV,TRK0000511,20,HEAVY,VSL001,PORT_04,2025-01-05 16:25:49
221,2025-01-01 20:43:08,DISCHARGE,EVT0000068,20,MEDIUM,VSL003,PORT_01,2025-01-02 20:27:12
222,2025-01-01 20:44:02,DISCHARGE,EVT0000069,20,HEAVY,VSL003,PORT_09,2025-01-02 20:27:12
223,2025-01-01 20:45:41,DISCHARGE,EVT0000070,20,HEAVY,VSL003,PORT_08,2025-01-02 20:27:12
224,2025-01-01 20:46:43,TRUCK_RECV,TRK0000238,20,MEDIUM,VSL005,PORT_01,2025-01-03 10:54:26
225,2025-01-01 20:47:09,DISCHARGE,EVT0000071,20,MEDIUM,VSL003,PORT_01,2025-01-02 20:27:12
226,2025-01-01 20:48:31,DISCHARGE,EVT0000072,20,LIGHT,VSL003,PORT_08,2025-01-02 20:27:12
227,2025-01-01 20:49:59,DISCHARGE,EVT0000073,20,HEAVY,VSL003,PORT_11,2025-01-02 20:27:12
228,2025-01-01 20:50:49,DISCHARGE,EVT0000074,20,MEDIUM,VSL003,PORT_01,2025-01-02 20:27:12
229,2025-01-01 20:52:35,DISCHARGE,EVT0000075,20,MEDIUM,VSL003,PORT_04,2025-01-02 20:27:12
230,2025-01-01 20:53:10,TRUCK_RECV,TRK0001746,20,LIGHT,VSL004,PORT_02,2025-01-06 00:20:47
231,2025-01-01 20:53:55,DISCHARGE,EVT0000076,20,LIGHT,VSL003,PORT_02,2025-01-02 20:27:12
232,2025-01-01 20:55:04,DISCHARGE,EVT0000077,20,MEDIUM,VSL003,PORT_01,2025-01-02 20:27:12
233,2025-01-01 20:56:16,DISCHARGE,EVT0000078,20,MEDIUM,VSL003,PORT_08,2025-01-02 20:27:12
234,2025-01-01 20:56:19,TRUCK_RECV,TRK0001511,20,HEAVY,VSL001,PORT_01,2025-01-05 16:25:49
235,2025-01-01 20:57:35,DISCHARGE,EVT0000079,20,HEAVY,VSL003,PORT_09,2025-01-02 20:27:12
236,2025-01-01 20:59:12,DISCHARGE,EVT0000080,20,MEDIUM,VSL003,PORT_01,2025-01-02 20:27:12
237,2025-01-01 21:00:15,TRUCK_DLVR,CONT0003527,20,MEDIUM,VSL015,PORT_08,2025-01-25 16:32:29
238,2025-01-01 21:00:43,DISCHARGE,EVT0000081,20,HEAVY,VSL003,PORT_01,2025-01-02 20:27:12
239,2025-01-01 21:01:47,DISCHARGE,EVT0000082,20,HEAVY,VSL003,PORT_04,2025-01-02 20:27:12
240,2025-01-01 21:02:29,TRUCK_RECV,TRK0002125,20,MEDIUM,VSL002,PORT_13,2025-01-05 15:50:02
241,2025-01-01 21:03:25,DISCHARGE,EVT0000083,20,HEAVY,VSL003,PORT_08,2025-01-02 20:27:12
242,2025-01-01 21:04:47,DISCHARGE,EVT0000084,20,MEDIUM,VSL016,PORT_02,2025-01-19 12:11:28
243,2025-01-01 21:05:47,TRUCK_RECV,TRK0001737,20,MEDIUM,VSL005,PORT_02,2025-01-03 10:54:26
244,2025-01-01 21:05:54,DISCHARGE,EVT0000085,20,MEDIUM,VSL003,PORT_01,2025-01-02 20:27:12
245,2025-01-01 21:07:29,DISCHARGE,EVT0000086,20,HEAVY,VSL003,PORT_02,2025-01-02 20:27:12
246,2025-01-01 21:08:59,DISCHARGE,EVT0000087,20,LIGHT,VSL003,PORT_04,2025-01-02 20:27:12
247,2025-01-01 21:09:58,TRUCK_DLVR,CONT0002036,20,MEDIUM,VSL012,PORT_04,2025-01-22 22:09:54
248,2025-01-01 21:10:05,DISCHARGE,EVT0000088,20,HEAVY,VSL003,PORT_02,2025-01-02 20:27:12
249,2025-01-01 21:11:35,DISCHARGE,EVT0000089,20,MEDIUM,VSL003,PORT_08,2025-01-02 20:27:12
250,2025-01-01 21:12:55,DISCHARGE,EVT0000090,20,HEAVY,VSL003,PORT_01,2025-01-02 20:27:12
251,2025-01-01 21:14:01,DISCHARGE,EVT0000091,20,LIGHT,VSL003,PORT_01,2025-01-02 20:27:12
252,2025-01-01 21:15:43,DISCHARGE,EVT0000092,20,LIGHT,VSL003,PORT_09,2025-01-02 20:27:12
253,2025-01-01 21:17:07,DISCHARGE,EVT0000093,20,LIGHT,VSL003,PORT_04,2025-01-02 20:27:12
254,2025-01-01 21:18:19,DISCHARGE,EVT0000094,20,LIGHT,VSL003,PORT_01,2025-01-02 20:27:12
255,2025-01-01 21:19:50,TRUCK_DLVR,CONT0002503,20,MEDIUM,VSL019,PORT_07,2025-01-24 07:27:28
256,2025-01-01 21:19:52,DISCHARGE,EVT0000095,20,HEAVY,VSL003,PORT_01,2025-01-02 20:27:12
257,2025-01-01 21:21:06,DISCHARGE,EVT0000096,20,MEDIUM,VSL003,PORT_02,2025-01-02 20:27:12
258,2025-01-01 21:22:06,DISCHARGE,EVT0000097,20,LIGHT,VSL003,PORT_04,2025-01-02 20:27:12
259,2025-01-01 21:23:51,DISCHARGE,EVT0000098,20,LIGHT,VSL003,PORT_08,2025-01-02 20:27:12
260,2025-01-01 21:25:15,DISCHARGE,EVT0000099,20,MEDIUM,VSL003,PORT_02,2025-01-02 20:27:12
261,2025-01-01 21:26:33,DISCHARGE,EVT0000100,20,MEDIUM,VSL003,PORT_01,2025-01-02 20:27:12
262,2025-01-01 21:27:36,DISCHARGE,EVT0000101,20,MEDIUM,VSL003,PORT_02,2025-01-02 20:27:12
263,2025-01-01 21:29:01,DISCHARGE,EVT0000102,20,MEDIUM,VSL003,PORT_08,2025-01-02 20:27:12
264,2025-01-01 21:30:52,DISCHARGE,EVT0000103,20,HEAVY,VSL003,PORT_01,2025-01-02 20:27:12
265,2025-01-01 21:31:11,TRUCK_DLVR,CONT0003434,20,MEDIUM,VSL015,PORT_01,2025-01-25 16:32:29
266,2025-01-01 21:31:19,TRUCK_RECV,TRK0001217,20,LIGHT,VSL002,PORT_01,2025-01-05 15:50:02
267,2025-01-01 21:31:47,DISCHARGE,EVT0000104,20,MEDIUM,VSL003,PORT_01,2025-01-02 20:27:12
268,2025-01-01 21:32:57,TRUCK_DLVR,CONT0004114,20,LIGHT,VSL001,PORT_01,2025-01-16 13:20:20
269,2025-01-01 21:33:21,DISCHARGE,EVT0000105,20,MEDIUM,VSL003,PORT_04,2025-01-02 20:27:12
270,2025-01-01 21:34:37,DISCHARGE,EVT0000106,20,LIGHT,VSL003,PORT_11,2025-01-02 20:27:12
271,2025-01-01 21:35:30,TRUCK_DLVR,CONT0002285,20,LIGHT,VSL019,PORT_04,2025-01-29 09:25:24
272,2025-01-01 21:36:11,DISCHARGE,EVT0000107,20,LIGHT,VSL003,PORT_11,2025-01-02 20:27:12
273,2025-01-01 21:37:35,DISCHARGE,EVT0000108,20,MEDIUM,VSL003,PORT_04,2025-01-02 20:27:12
274,2025-01-01 21:38:48,DISCHARGE,EVT0000109,20,MEDIUM,VSL016,PORT_02,2025-01-19 12:11:28
275,2025-01-01 21:39:46,DISCHARGE,EVT0000110,20,LIGHT,VSL003,PORT_11,2025-01-02 20:27:12
276,2025-01-01 21:41:24,DISCHARGE,EVT0000111,20,MEDIUM,VSL003,PORT_01,2025-01-02 20:27:12
277,2025-01-01 21:42:41,DISCHARGE,EVT0000112,20,MEDIUM,VSL003,PORT_02,2025-01-02 20:27:12
278,2025-01-01 21:43:53,DISCHARGE,EVT0000113,20,MEDIUM,VSL003,PORT_09,2025-01-02 20:27:12
279,2025-01-01 21:45:17,DISCHARGE,EVT0000114,20,LIGHT,VSL003,PORT_04,2025-01-02 20:27:12
280,2025-01-01 21:46:46,DISCHARGE,EVT0000115,20,HEAVY,VSL003,PORT_11,2025-01-02 20:27:12
281,2025-01-01 21:48:22,DISCHARGE,EVT0000116,20,HEAVY,VSL003,PORT_01,2025-01-02 20:27:12
282,2025-01-01 21:49:41,DISCHARGE,EVT0000117,20,HEAVY,VSL016,PORT_08,2025-01-19 12:11:28
283,2025-01-01 21:50:19,TRUCK_DLVR,CONT0000102,20,MEDIUM,VSL006,PORT_08,2025-01-06 15:34:45
284,2025-01-01 21:51:12,DISCHARGE,EVT0000118,20,HEAVY,VSL003,PORT_02,2025-01-02 20:27:12
285,2025-01-01 21:52:27,DISCHARGE,EVT0000119,20,HEAVY,VSL003,PORT_04,2025-01-02 20:27:12
286,2025-01-01 21:53:29,DISCHARGE,EVT0000120,20,MEDIUM,VSL003,PORT_08,2025-01-02 20:27:12
287,2025-01-01 21:55:04,DISCHARGE,EVT0000121,20,MEDIUM,VSL005,PORT_03,2025-01-03 10:54:26
288,2025-01-01 21:56:28,DISCHARGE,EVT0000122,20,MEDIUM,VSL003,PORT_01,2025-01-02 20:27:12
289,2025-01-01 21:56:28,TRUCK_DLVR,CONT0003219,20,LIGHT,VSL003,PORT_01,2025-01-02 20:27:12
290,2025-01-01 21:57:44,DISCHARGE,EVT0000123,20,HEAVY,VSL003,PORT_04,2025-01-02 20:27:12
291,2025-01-01 21:58:53,DISCHARGE,EVT0000124,20,MEDIUM,VSL003,PORT_08,2025-01-02 20:27:12
292,2025-01-01 21:59:39,TRUCK_DLVR,CONT0002975,20,MEDIUM,VSL012,PORT_04,2025-01-04 06:56:35
293,2025-01-01 22:00:33,DISCHARGE,EVT0000125,20,HEAVY,VSL003,PORT_09,2025-01-02 20:27:12
294,2025-01-01 22:01:43,DISCHARGE,EVT0000126,20,MEDIUM,VSL003,PORT_01,2025-01-02 20:27:12
295,2025-01-01 22:02:40,TRUCK_RECV,TRK0002203,20,MEDIUM,VSL004,PORT_11,2025-01-06 00:20:47
296,2025-01-01 22:03:30,DISCHARGE,EVT0000127,20,HEAVY,VSL003,PORT_01,2025-01-02 20:27:12
297,2025-01-01 22:04:25,DISCHARGE,EVT0000128,20,MEDIUM,VSL003,PORT_01,2025-01-02 20:27:12
298,2025-01-01 22:05:52,DISCHARGE,EVT0000129,20,MEDIUM,VSL003,PORT_01,2025-01-02 20:27:12
299,2025-01-01 22:07:13,DISCHARGE,EVT0000130,20,HEAVY,VSL003,PORT_01,2025-01-02 20:27:12
300,2025-01-01 22:07:43,TRUCK_RECV,TRK0000858,20,MEDIUM,VSL004,PORT_11,2025-01-06 00:20:47
301,2025-01-01 22:08:19,DISCHARGE,EVT0000131,20,MEDIUM,VSL003,PORT_01,2025-01-02 20:27:12
302,2025-01-01 22:10:16,DISCHARGE,EVT0000132,20,MEDIUM,VSL003,PORT_08,2025-01-02 20:27:12
303,2025-01-01 22:11:27,DISCHARGE,EVT0000133,20,MEDIUM,VSL003,PORT_09,2025-01-02 20:27:12
304,2025-01-01 22:12:45,DISCHARGE,EVT0000134,20,LIGHT,VSL003,PORT_01,2025-01-02 20:27:12
305,2025-01-01 22:14:23,DISCHARGE,EVT0000135,20,LIGHT,VSL002,PORT_01,2025-01-05 15:50:02
306,2025-01-01 22:15:14,DISCHARGE,EVT0000136,20,LIGHT,VSL003,PORT_02,2025-01-02 20:27:12
307,2025-01-01 22:16:43,DISCHARGE,EVT0000137,20,LIGHT,VSL003,PORT_02,2025-01-02 20:27:12
308,2025-01-01 22:17:50,TRUCK_DLVR,CONT0002695,20,MEDIUM,VSL004,PORT_01,2025-01-19 22:26:36
309,2025-01-01 22:17:59,DISCHARGE,EVT0000138,20,MEDIUM,VSL003,PORT_02,2025-01-02 20:27:12
310,2025-01-01 22:19:20,DISCHARGE,EVT0000139,20,MEDIUM,VSL003,PORT_02,2025-01-02 20:27:12
311,2025-01-01 22:20:42,DISCHARGE,EVT0000140,20,HEAVY,VSL003,PORT_04,2025-01-02 20:27:12
312,2025-01-01 22:21:47,TRUCK_RECV,TRK0001536,20,MEDIUM,VSL005,PORT_01,2025-01-03 10:54:26
313,2025-01-01 22:22:05,DISCHARGE,EVT0000141,20,MEDIUM,VSL003,PORT_01,2025-01-02 20:27:12
314,2025-01-01 22:23:45,DISCHARGE,EVT0000142,20,MEDIUM,VSL005,PORT_01,2025-01-17 23:49:33
315,2025-01-01 22:24:53,DISCHARGE,EVT0000143,20,MEDIUM,VSL003,PORT_04,2025-01-02 20:27:12
316,2025-01-01 22:26:10,DISCHARGE,EVT0000144,20,MEDIUM,VSL005,PORT_03,2025-01-03 10:54:26
317,2025-01-01 22:27:03,TRUCK_RECV,TRK0000210,20,MEDIUM,VSL005,PORT_03,2025-01-03 10:54:26
318,2025-01-01 22:27:44,DISCHARGE,EVT0000145,20,MEDIUM,VSL003,PORT_11,2025-01-02 20:27:12
319,2025-01-01 22:28:58,DISCHARGE,EVT0000146,20,LIGHT,VSL003,PORT_01,2025-01-02 20:27:12
320,2025-01-01 22:30:37,DISCHARGE,EVT0000147,20,MEDIUM,VSL003,PORT_04,2025-01-02 20:27:12
321,2025-01-01 22:31:53,DISCHARGE,EVT0000148,20,MEDIUM,VSL012,PORT_14,2025-01-04 06:56:35
322,2025-01-01 22:32:54,DISCHARGE,EVT0000149,20,MEDIUM,VSL003,PORT_02,2025-01-02 20:27:12
323,2025-01-01 22:34:22,DISCHARGE,EVT0000150,20,HEAVY,VSL003,PORT_04,2025-01-02 20:27:12
324,2025-01-01 22:35:58,DISCHARGE,EVT0000151,20,MEDIUM,VSL003,PORT_11,2025-01-02 20:27:12
325,2025-01-01 22:37:21,DISCHARGE,EVT0000152,20,MEDIUM,VSL003,PORT_01,2025-01-02 20:27:12
326,2025-01-01 22:38:17,DISCHARGE,EVT0000153,20,LIGHT,VSL011,PORT_09,2025-01-11 05:41:01
327,2025-01-01 22:39:47,DISCHARGE,EVT0000154,20,LIGHT,VSL003,PORT_02,2025-01-02 20:27:12
328,2025-01-01 22:41:24,DISCHARGE,EVT0000155,20,HEAVY,VSL003,PORT_01,2025-01-02 20:27:12
329,2025-01-01 22:42:21,DISCHARGE,EVT0000156,20,MEDIUM,VSL003,PORT_01,2025-01-02 20:27:12
330,2025-01-01 22:43:48,DISCHARGE,EVT0000157,20,LIGHT,VSL003,PORT_09,2025-01-02 20:27:12
331,2025-01-01 22:45:22,DISCHARGE,EVT0000158,20,HEAVY,VSL003,PORT_09,2025-01-02 20:27:12
332,2025-01-01 22:46:41,DISCHARGE,EVT0000159,20,MEDIUM,VSL003,PORT_09,2025-01-02 20:27:12
333,2025-01-01 22:48:18,DISCHARGE,EVT0000160,20,LIGHT,VSL003,PORT_01,2025-01-02 20:27:12
334,2025-01-01 22:49:46,DISCHARGE,EVT0000161,20,LIGHT,VSL003,PORT_02,2025-01-02 20:27:12
335,2025-01-01 22:50:55,DISCHARGE,EVT0000162,20,LIGHT,VSL003,PORT_04,2025-01-02 20:27:12
336,2025-01-01 22:51:56,DISCHARGE,EVT0000163,20,LIGHT,VSL003,PORT_04,2025-01-02 20:27:12
337,2025-01-01 22:53:28,DISCHARGE,EVT0000164,20,MEDIUM,VSL003,PORT_11,2025-01-02 20:27:12
338,2025-01-01 22:54:35,DISCHARGE,EVT0000165,20,LIGHT,VSL003,PORT_11,2025-01-02 20:27:12
339,2025-01-01 22:54:58,TRUCK_DLVR,EVT0000073,20,HEAVY,VSL003,PORT_11,2025-01-02 20:27:12
340,2025-01-01 22:56:26,DISCHARGE,EVT0000166,20,LIGHT,VSL003,PORT_09,2025-01-02 20:27:12
341,2025-01-01 22:57:34,DISCHARGE,EVT0000167,20,MEDIUM,VSL003,PORT_01,2025-01-02 20:27:12
342,2025-01-01 22:59:08,DISCHARGE,EVT0000168,20,HEAVY,VSL003,PORT_02,2025-01-02 20:27:12
343,2025-01-01 23:00:20,DISCHARGE,EVT0000169,20,LIGHT,VSL003,PORT_11,2025-01-02 20:27:12
344,2025-01-01 23:01:43,DISCHARGE,EVT0000170,20,HEAVY,VSL003,PORT_09,2025-01-02 20:27:12
345,2025-01-01 23:03:17,DISCHARGE,EVT0000171,20,LIGHT,VSL003,PORT_01,2025-01-02 20:27:12
346,2025-01-01 23:04:34,DISCHARGE,EVT0000172,20,LIGHT,VSL003,PORT_04,2025-01-02 20:27:12
347,2025-01-01 23:05:40,DISCHARGE,EVT0000173,20,HEAVY,VSL002,PORT_01,2025-01-20 10:56:09
348,2025-01-01 23:07:14,DISCHARGE,EVT0000174,20,MEDIUM,VSL002,PORT_01,2025-01-20 10:56:09
349,2025-01-01 23:08:31,DISCHARGE,EVT0000175,20,HEAVY,VSL003,PORT_11,2025-01-02 20:27:12
350,2025-01-01 23:09:49,DISCHARGE,EVT0000176,20,HEAVY,VSL003,PORT_01,2025-01-02 20:27:12
351,2025-01-01 23:11:01,DISCHARGE,EVT0000177,20,MEDIUM,VSL003,PORT_04,2025-01-02 20:27:12
352,2025-01-01 23:12:36,DISCHARGE,EVT0000178,20,MEDIUM,VSL003,PORT_02,2025-01-02 20:27:12
353,2025-01-01 23:14:00,DISCHARGE,EVT0000179,20,MEDIUM,VSL003,PORT_11,2025-01-02 20:27:12
354,2025-01-01 23:15:33,DISCHARGE,EVT0000180,20,HEAVY,VSL003,PORT_02,2025-01-02 20:27:12
355,2025-01-01 23:16:37,DISCHARGE,EVT0000181,20,MEDIUM,VSL003,PORT_02,2025-01-02 20:27:12
356,2025-01-01 23:18:12,DISCHARGE,EVT0000182,20,LIGHT,VSL003,PORT_11,2025-01-02 20:27:12
357,2025-01-01 23:19:23,DISCHARGE,EVT0000183,20,MEDIUM,VSL003,PORT_04,2025-01-02 20:27:12
358,2025-01-01 23:20:44,DISCHARGE,EVT0000184,20,LIGHT,VSL003,PORT_11,2025-01-02 20:27:12
359,2025-01-01 23:22:03,DISCHARGE,EVT0000185,20,HEAVY,VSL003,PORT_08,2025-01-02 20:27:12
360,2025-01-01 23:23:28,DISCHARGE,EVT0000186,20,MEDIUM,VSL003,PORT_02,2025-01-02 20:27:12
361,2025-01-01 23:24:38,DISCHARGE,EVT0000187,20,MEDIUM,VSL003,PORT_09,2025-01-02 20:27:12
362,2025-01-01 23:26:18,DISCHARGE,EVT0000188,20,LIGHT,VSL003,PORT_02,2025-01-02 20:27:12
363,2025-01-01 23:27:38,DISCHARGE,EVT0000189,20,MEDIUM,VSL003,PORT_09,2025-01-02 20:27:12
364,2025-01-01 23:28:43,DISCHARGE,EVT0000190,20,HEAVY,VSL003,PORT_02,2025-01-02 20:27:12
365,2025-01-01 23:30:30,DISCHARGE,EVT0000191,20,MEDIUM,VSL003,PORT_02,2025-01-02 20:27:12
366,2025-01-01 23:31:46,DISCHARGE,EVT0000192,20,MEDIUM,VSL003,PORT_02,2025-01-02 20:27:12
367,2025-01-01 23:32:55,DISCHARGE,EVT0000193,20,MEDIUM,VSL003,PORT_04,2025-01-02 20:27:12
368,2025-01-01 23:33:59,DISCHARGE,EVT0000194,20,MEDIUM,VSL003,PORT_02,2025-01-02 20:27:12
369,2025-01-01 23:35:46,DISCHARGE,EVT0000195,20,LIGHT,VSL003,PORT_02,2025-01-02 20:27:12
370,2025-01-01 23:37:20,DISCHARGE,EVT0000196,20,LIGHT,VSL003,PORT_09,2025-01-02 20:27:12
371,2025-01-01 23:38:21,DISCHARGE,EVT0000197,20,LIGHT,VSL003,PORT_11,2025-01-02 20:27:12
372,2025-01-01 23:39:39,DISCHARGE,EVT0000198,20,MEDIUM,VSL003,PORT_09,2025-01-02 20:27:12
373,2025-01-01 23:41:23,DISCHARGE,EVT0000199,20,MEDIUM,VSL003,PORT_11,2025-01-02 20:27:12
374,2025-01-01 23:42:30,DISCHARGE,EVT0000200,20,MEDIUM,VSL003,PORT_11,2025-01-02 20:27:12
375,2025-01-01 23:43:38,DISCHARGE,EVT0000201,20,HEAVY,VSL003,PORT_08,2025-01-02 20:27:12
376,2025-01-01 23:45:19,DISCHARGE,EVT0000202,20,MEDIUM,VSL016,PORT_02,2025-01-19 12:11:28
377,2025-01-01 23:46:40,DISCHARGE,EVT0000203,20,LIGHT,VSL003,PORT_01,2025-01-02 20:27:12
378,2025-01-01 23:48:11,DISCHARGE,EVT0000204,20,HEAVY,VSL003,PORT_04,2025-01-02 20:27:12
379,2025-01-01 23:49:22,DISCHARGE,EVT0000205,20,MEDIUM,VSL002,PORT_13,2025-01-20 10:56:09
380,2025-01-01 23:50:23,DISCHARGE,EVT0000206,20,LIGHT,VSL003,PORT_02,2025-01-02 20:27:12
381,2025-01-01 23:51:50,DISCHARGE,EVT0000207,20,HEAVY,VSL003,PORT_04,2025-01-02 20:27:12
382,2025-01-01 23:53:25,DISCHARGE,EVT0000208,20,MEDIUM,VSL011,PORT_06,2025-01-11 05:41:01
383,2025-01-01 23:54:29,DISCHARGE,EVT0000209,20,LIGHT,VSL004,PORT_01,2025-01-06 00:20:47
384,2025-01-01 23:55:59,DISCHARGE,EVT0000210,20,MEDIUM,VSL003,PORT_02,2025-01-02 20:27:12
385,2025-01-01 23:57:32,DISCHARGE,EVT0000211,20,HEAVY,VSL003,PORT_04,2025-01-02 20:27:12
386,2025-01-01 23:58:33,DISCHARGE,EVT0000212,20,HEAVY,VSL003,PORT_01,2025-01-02 20:27:12
387,2025-01-01 23:59:53,DISCHARGE,EVT0000213,20,MEDIUM,VSL003,PORT_02,2025-01-02 20:27:12
388,2025-01-02 00:01:42,DISCHARGE,EVT0000214,20,HEAVY,VSL003,PORT_01,2025-01-02 20:27:12
389,2025-01-02 00:02:46,DISCHARGE,EVT0000215,20,MEDIUM,VSL003,PORT_11,2025-01-02 20:27:12
390,2025-01-02 00:03:55,DISCHARGE,EVT0000216,20,HEAVY,VSL003,PORT_02,2025-01-02 20:27:12
391,2025-01-02 00:05:34,DISCHARGE,EVT0000217,20,LIGHT,VSL005,PORT_02,2025-01-17 23:49:33
392,2025-01-02 00:07:14,DISCHARGE,EVT0000218,20,MEDIUM,VSL003,PORT_02,2025-01-02 20:27:12
393,2025-01-02 00:08:14,DISCHARGE,EVT0000219,20,HEAVY,VSL003,PORT_04,2025-01-02 20:27:12
394,2025-01-02 00:09:57,DISCHARGE,EVT0000220,20,LIGHT,VSL003,PORT_01,2025-01-02 20:27:12
395,2025-01-02 00:11:09,DISCHARGE,EVT0000221,20,HEAVY,VSL003,PORT_02,2025-01-02 20:27:12
396,2025-01-02 00:12:04,DISCHARGE,EVT0000222,20,HEAVY,VSL003,PORT_01,2025-01-02 20:27:12
397,2025-01-02 00:14:00,DISCHARGE,EVT0000223,20,MEDIUM,VSL003,PORT_01,2025-01-02 20:27:12
398,2025-01-02 00:15:15,DISCHARGE,EVT0000224,20,MEDIUM,VSL006,PORT_10,2025-01-17 04:45:45
399,2025-01-02 00:16:36,DISCHARGE,EVT0000225,20,HEAVY,VSL003,PORT_01,2025-01-02 20:27:12
400,2025-01-02 00:17:44,DISCHARGE,EVT0000226,20,MEDIUM,VSL003,PORT_02,2025-01-02 20:27:12
401,2025-01-02 00:18:56,DISCHARGE,EVT0000227,20,LIGHT,VSL003,PORT_02,2025-01-02 20:27:12
402,2025-01-02 00:20:32,DISCHARGE,EVT0000228,20,MEDIUM,VSL003,PORT_09,2025-01-02 20:27:12
403,2025-01-02 00:21:46,DISCHARGE,EVT0000229,20,HEAVY,VSL003,PORT_01,2025-01-02 20:27:12
404,2025-01-02 00:23:12,DISCHARGE,EVT0000230,20,MEDIUM,VSL003,PORT_04,2025-01-02 20:27:12
405,2025-01-02 00:24:28,DISCHARGE,EVT0000231,20,HEAVY,VSL003,PORT_02,2025-01-02 20:27:12
406,2025-01-02 00:26:07,DISCHARGE,EVT0000232,20,MEDIUM,VSL003,PORT_02,2025-01-02 20:27:12
407,2025-01-02 00:27:27,DISCHARGE,EVT0000233,20,HEAVY,VSL003,PORT_11,2025-01-02 20:27:12
408,2025-01-02 00:28:58,DISCHARGE,EVT0000234,20,HEAVY,VSL003,PORT_04,2025-01-02 20:27:12
409,2025-01-02 00:29:49,DISCHARGE,EVT0000235,20,MEDIUM,VSL003,PORT_02,2025-01-02 20:27:12
410,2025-01-02 00:31:06,DISCHARGE,EVT0000236,20,MEDIUM,VSL012,PORT_09,2025-01-04 06:56:35
411,2025-01-02 00:32:45,DISCHARGE,EVT0000237,20,HEAVY,VSL003,PORT_02,2025-01-02 20:27:12
412,2025-01-02 00:33:52,DISCHARGE,EVT0000238,20,MEDIUM,VSL007,PORT_01,2025-01-06 23:03:27
413,2025-01-02 00:35:22,DISCHARGE,EVT0000239,20,MEDIUM,VSL005,PORT_06,2025-01-17 23:49:33
414,2025-01-02 00:37:08,DISCHARGE,EVT0000240,20,LIGHT,VSL003,PORT_04,2025-01-02 20:27:12
415,2025-01-02 00:38:01,DISCHARGE,EVT0000241,20,MEDIUM,VSL003,PORT_01,2025-01-02 20:27:12
416,2025-01-02 00:39:44,DISCHARGE,EVT0000242,20,HEAVY,VSL003,PORT_04,2025-01-02 20:27:12
417,2025-01-02 00:41:00,DISCHARGE,EVT0000243,20,MEDIUM,VSL003,PORT_01,2025-01-02 20:27:12
418,2025-01-02 00:41:58,DISCHARGE,EVT0000244,20,HEAVY,VSL003,PORT_01,2025-01-02 20:27:12
419,2025-01-02 00:43:26,DISCHARGE,EVT0000245,20,LIGHT,VSL003,PORT_08,2025-01-02 20:27:12
420,2025-01-02 00:44:46,DISCHARGE,EVT0000246,20,MEDIUM,VSL008,PORT_03,2025-01-07 05:39:54
421,2025-01-02 00:46:14,DISCHARGE,EVT0000247,20,HEAVY,VSL003,PORT_02,2025-01-02 20:27:12
422,2025-01-02 00:47:47,DISCHARGE,EVT0000248,20,MEDIUM,VSL003,PORT_08,2025-01-02 20:27:12
423,2025-01-02 00:49:18,DISCHARGE,EVT0000249,20,LIGHT,VSL003,PORT_01,2025-01-02 20:27:12
424,2025-01-02 00:50:15,DISCHARGE,EVT0000250,20,MEDIUM,VSL003,PORT_08,2025-01-02 20:27:12
425,2025-01-02 00:51:59,DISCHARGE,EVT0000251,20,LIGHT,VSL001,PORT_01,2025-01-05 16:25:49
426,2025-01-02 00:53:30,DISCHARGE,EVT0000252,20,LIGHT,VSL003,PORT_01,2025-01-02 20:27:12
427,2025-01-02 00:54:41,DISCHARGE,EVT0000253,20,MEDIUM,VSL003,PORT_01,2025-01-02 20:27:12
428,2025-01-02 00:56:10,DISCHARGE,EVT0000254,20,HEAVY,VSL003,PORT_04,2025-01-02 20:27:12
429,2025-01-02 00:57:29,DISCHARGE,EVT0000255,20,MEDIUM,VSL003,PORT_08,2025-01-02 20:27:12
430,2025-01-02 00:58:56,DISCHARGE,EVT0000256,20,MEDIUM,VSL003,PORT_01,2025-01-02 20:27:12
431,2025-01-02 01:00:12,DISCHARGE,EVT0000257,20,MEDIUM,VSL003,PORT_01,2025-01-02 20:27:12
432,2025-01-02 01:01:22,DISCHARGE,EVT0000258,20,MEDIUM,VSL003,PORT_04,2025-01-02 20:27:12
433,2025-01-02 01:02:43,DISCHARGE,EVT0000259,20,LIGHT,VSL005,PORT_01,2025-01-03 10:54:26
434,2025-01-02 01:03:54,DISCHARGE,EVT0000260,20,MEDIUM,VSL003,PORT_09,2025-01-02 20:27:12
435,2025-01-02 01:05:07,DISCHARGE,EVT0000261,20,HEAVY,VSL003,PORT_04,2025-01-02 20:27:12
436,2025-01-02 01:06:47,DISCHARGE,EVT0000262,20,LIGHT,VSL003,PORT_04,2025-01-02 20:27:12
437,2025-01-02 01:07:54,DISCHARGE,EVT0000263,20,LIGHT,VSL003,PORT_01,2025-01-02 20:27:12
438,2025-01-02 01:09:42,DISCHARGE,EVT0000264,20,MEDIUM,VSL006,PORT_11,2025-01-17 04:45:45
439,2025-01-02 01:10:57,DISCHARGE,EVT0000265,20,HEAVY,VSL003,PORT_01,2025-01-02 20:27:12
